            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType       time  ubAlg  umdpAlg     ubTime      ub     lb  p1  p2  p3    disp   dispReal    umdpTime  timeLastEC  ecTtb  ecIterTb  ecNumAlt  ecTime  ecInsertTime  ecNodes  lsTime  lsAltImpr  lsSteps  lsShifts  lsSwaps  ferIter  ferAvgColTime  ferMaxColTime
 study-2400-41-000-3         study  2400  41       59     0   2878742     1  0.001    ubi      umdp    7.56126    ubi      fer    2.59913      31     11   3   9  15      20         31     3.73209     3.73209      0         0         0       0             0        0       0          0        0         0        0       12             NA       0.972585
  weee-1200-23-100-4          weee  1200  23   719400     1         1     1  0.001    ubi      umdp   0.816567    ubi      fer   0.586162   17315   1106   3   6  19   17315    0.91158   0.0951586   0.0951586      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0433364
 study-3600-59-000-8         study  3600  59       58     0   6478143     1  0.001    ubi      umdp    20.9442    ubi      fer    9.10113      30     12   3   9  15      18         31     8.64467     8.64467      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.55375
  weee-4000-65-050-1          weee  4000  65  7997895   0.5       106     1  0.001    ubi      umdp    1800.51    ubi      fer     36.457  265952  19015   3   6  19   19015   0.279727     1761.75     1761.75      0         0         0       0             0        0       0          0        0         0        0     2420             NA         1.1177
   weee-400-11-025-2          weee   400  11    79801  0.25         0     1  0.001    ubi      umdp  0.0562659    ubi      fer  0.0302937    2410    701   3   6  19    2410    1.02263   0.0122871   0.0122871      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00671921
  weee-3200-53-050-3          weee  3200  53  5118372   0.5        29     1  0.001    ubi      umdp    669.527    ubi      fer    17.2197  165692  13332   3   6  19  164219    1.05409     650.993     650.993      0         0         0       0             0        0       0          0        0         0        0     1484             NA       0.924512
  weee-1600-29-050-8          weee  1600  29  1279196   0.5         5     1  0.001    ubi      umdp    2.31269    ubi      fer    1.79015   39314  12292   3   6  19   39314    1.03645    0.281107    0.281107      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.195966
  study-800-17-000-8         study   800  17       57     0    319544     1  0.001    ubi      umdp   0.706854    ubi      fer  0.0936337      25     12   3   9  15      17         31    0.532549    0.532549      0         0         0       0             0        0       0          0        0         0        0        9             NA       0.366463
  weee-2800-47-025-9          weee  2800  47  3918580  0.25        21     1  0.001    ubi      umdp     1066.2    ubi      fer    10.8426  124723  19137   3   6  19  121574    1.04356     1054.38     1054.38      0         0         0       0             0        0       0          0        0         0        0     3169             NA        0.78106
 study-2000-35-010-9         study  2000  35       57   0.1   1998944     1  0.001    ubi      umdp    4.55328    ubi      fer    1.53179      28     10   3   9  15      18         31     2.22832     2.22832      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.622927
 study-3200-53-010-7         study  3200  53       60   0.1   5118341     1  0.001    ubi      umdp    15.7893    ubi      fer    6.21982      31     13   3   9  15      19         31     7.01389     7.01389      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.47565
  weee-3600-59-075-7          weee  3600  59  6478147  0.75        54     1  0.001    ubi      umdp    992.055    ubi      fer    25.5367  203803  43459   3   6  19  202099    1.04473     964.725     964.725      0         0         0       0             0        0       0          0        0         0        0     1707             NA       0.978215
  weee-2400-41-075-7          weee  2400  41  2878788  0.75        13     1  0.001    ubi      umdp    86.5077    ubi      fer    6.57963   88650  13472   3   6  19   88313    1.02715     79.2548     79.2548      0         0         0       0             0        0       0          0        0         0        0      340             NA       0.713234
