instance n m beta time alpha nsolved ubi lbColor ub lb vs timelim memlim
weee-600-10-075-4 600 10 0.75 18.1485929489136 0.05 1 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0 0
weee-600-10-075-4 600 10 0.75 19.6638510227203 0.01 1 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0 0
weee-600-10-075-4 600 10 0.75 144.621580839157 0.001 1 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0 0
weee-600-10-100-4 600 10 1 21.6252379417419 0.05 1 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0 0
weee-600-10-100-4 600 10 1 41.3518550395966 0.01 1 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0.727488514617242 0 0
weee-600-10-100-4 600 10 1 3610.60279917717 0.001 1 0.727488514617242 0.727488514617242 0.727462089313939 0.727462089313939 NA 1 0
weee-600-12-025-4 600 12 0.25 18.9101078510284 0.05 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-025-4 600 12 0.25 19.8168179988861 0.01 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-025-4 600 12 0.25 148.238461971283 0.001 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-050-4 600 12 0.5 18.4773800373077 0.05 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-050-4 600 12 0.5 19.8129448890686 0.01 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-050-4 600 12 0.5 374.559465885162 0.001 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-075-4 600 12 0.75 20.005527973175 0.05 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-075-4 600 12 0.75 21.1811649799347 0.01 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-075-4 600 12 0.75 497.224989891052 0.001 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-100-4 600 12 1 21.7483830451965 0.05 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-100-4 600 12 1 21.4978339672089 0.01 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-12-100-4 600 12 1 1531.19105005264 0.001 1 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187702 0.852428761187701 0 0
weee-600-14-025-4 600 14 0.25 73.2670078277588 0.05 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-025-4 600 14 0.25 148.457504987717 0.01 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-025-4 600 14 0.25 3740.32416200638 0.001 1 1.02891981091823 1.02891981091823 1.02886066325815 1.02886066325815 NA 1 0
weee-600-14-050-4 600 14 0.5 114.928890943527 0.05 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-050-4 600 14 0.5 132.492856025696 0.01 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-050-4 600 14 0.5 3698.46512198448 0.001 1 1.02891981091823 1.02891981091823 1.02886066325815 1.02886066325815 NA 1 0
weee-600-14-075-4 600 14 0.75 147.398776769638 0.05 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-075-4 600 14 0.75 139.260922908783 0.01 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-075-4 600 14 0.75 3615.31425905228 0.001 1 1.02891981091823 1.02891981091823 1.02886066325815 1.02886066325815 NA 1 0
weee-600-14-100-4 600 14 1 138.685739040375 0.05 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-100-4 600 14 1 233.715982913971 0.01 1 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 1.02891981091823 0 0
weee-600-14-100-4 600 14 1 3615.23747587204 0.001 1 1.02891981091823 1.02891981091823 1.02886066325815 1.02886066325815 NA 1 0
weee-700-12-025-4 700 12 0.25 25.2074720859528 0.05 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-025-4 700 12 0.25 26.9942209720612 0.01 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-025-4 700 12 0.25 69.8561868667603 0.001 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-050-4 700 12 0.5 25.0990550518036 0.05 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-050-4 700 12 0.5 24.5754470825195 0.01 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-050-4 700 12 0.5 478.471838951111 0.001 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-075-4 700 12 0.75 26.3899190425873 0.05 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-075-4 700 12 0.75 26.4525971412659 0.01 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-075-4 700 12 0.75 561.946568965912 0.001 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-100-4 700 12 1 27.0711379051208 0.05 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-100-4 700 12 1 27.2494218349457 0.01 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-12-100-4 700 12 1 2548.0569729805 0.001 1 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588165 0.737925596588166 0 0
weee-700-14-025-4 700 14 0.25 29.6850249767303 0.05 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-025-4 700 14 0.25 32.9276061058044 0.01 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-025-4 700 14 0.25 229.38459610939 0.001 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-050-4 700 14 0.5 29.4618721008301 0.05 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-050-4 700 14 0.5 32.1517441272736 0.01 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-050-4 700 14 0.5 3353.11099791527 0.001 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-075-4 700 14 0.75 33.6133079528809 0.05 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-075-4 700 14 0.75 39.531790971756 0.01 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-075-4 700 14 0.75 1399.15444302559 0.001 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-100-4 700 14 1 41.2126181125641 0.05 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-100-4 700 14 1 48.2221899032593 0.01 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-14-100-4 700 14 1 849.629044055939 0.001 1 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024799 0.851391890024798 0 0
weee-700-16-025-4 700 16 0.25 83.0271439552307 0.05 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-025-4 700 16 0.25 174.696089029312 0.01 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-025-4 700 16 0.25 3623.84896302223 0.001 1 0.986867328874556 0.986867328874556 0.986704709880316 0.986704709880316 NA 1 0
weee-700-16-050-4 700 16 0.5 80.05974817276 0.05 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-050-4 700 16 0.5 103.812788963318 0.01 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-050-4 700 16 0.5 3623.33415102959 0.001 1 0.986867328874556 0.986867328874556 0.986704709880316 0.986704709880316 NA 1 0
weee-700-16-075-4 700 16 0.75 101.54301905632 0.05 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-075-4 700 16 0.75 92.9160079956055 0.01 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-075-4 700 16 0.75 3622.52605986595 0.001 1 0.986867328874556 0.986867328874556 0.986704709880316 0.986704709880316 NA 1 0
weee-700-16-100-4 700 16 1 1153.85068798065 0.05 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-100-4 700 16 1 470.090661048889 0.01 1 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874556 0.986867328874554 0 0
weee-700-16-100-4 700 16 1 3622.43854308128 0.001 1 0.986867328874556 0.986867328874556 0.986704709880316 0.986704709880316 NA 1 0
study-100-4-000-4 100 4 0 8.47971415519714 0.001 1 30 30 30 30 30 0 0
study-100-4-010-4 100 4 0.1 13.0227828025818 0.001 1 30 30 30 30 30 0 0
study-100-5-000-4 100 5 0 62.3386762142181 0.001 1 33 32 33 32 32 0 0
study-100-5-010-4 100 5 0.1 1257.10537409782 0.001 1 33 32 33 32 32 0 0
study-200-4-000-4 200 4 0 12.1462149620056 0.001 1 29 28 29 28 28 0 0
study-200-4-010-4 200 4 0.1 12.4754159450531 0.001 1 29 28 29 28 28 0 0
study-200-6-000-4 200 6 0 107.773923158646 0.001 1 31 31 31 31 31 0 0
study-200-6-010-4 200 6 0.1 217.395099163055 0.001 1 31 31 31 31 31 0 0
study-200-8-000-4 200 8 0 3604.15519881248 0.001 0 36 32 36 32 NA 1 0
study-200-8-010-4 200 8 0.1 3604.29623413086 0.001 0 36 32 36 32 NA 1 0
study-300-5-000-4 300 5 0 635.843163013458 0.001 1 29 28 29 28 29 0 0
study-300-5-010-4 300 5 0.1 549.398260116577 0.001 1 29 28 29 28 29 0 0
study-300-7-000-4 300 7 0 3605.57072806358 0.001 0 34 30 34 30 NA 1 0
study-300-7-010-4 300 7 0.1 3604.46498179436 0.001 0 34 30 34 30 NA 1 0
weee-200-4-025-5 200 4 0.25 7.12379121780396 0.05 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-025-5 200 4 0.25 7.02287006378174 0.01 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-025-5 200 4 0.25 7.03864598274231 0.001 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-050-5 200 4 0.5 7.153892993927 0.05 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-050-5 200 4 0.5 7.41008901596069 0.01 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-050-5 200 4 0.5 7.0426881313324 0.001 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-075-5 200 4 0.75 6.93990993499756 0.05 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-075-5 200 4 0.75 7.11610817909241 0.01 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-075-5 200 4 0.75 7.26582503318787 0.001 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-100-5 200 4 1 7.11965799331665 0.05 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-100-5 200 4 1 7.0393979549408 0.01 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-4-100-5 200 4 1 7.13809704780579 0.001 1 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0.466166155892939 0 0
weee-200-6-025-5 200 6 0.25 7.42235898971558 0.05 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-025-5 200 6 0.25 7.31035995483398 0.01 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-025-5 200 6 0.25 9.38234615325928 0.001 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-050-5 200 6 0.5 7.65665197372437 0.05 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-050-5 200 6 0.5 7.45228409767151 0.01 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-050-5 200 6 0.5 8.79953694343567 0.001 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-075-5 200 6 0.75 7.60848093032837 0.05 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-075-5 200 6 0.75 7.7271990776062 0.01 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-075-5 200 6 0.75 7.35545897483826 0.001 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-100-5 200 6 1 7.95237612724304 0.05 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-100-5 200 6 1 7.84623599052429 0.01 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-6-100-5 200 6 1 22.553169965744 0.001 1 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968176 0.753571490968177 0 0
weee-200-8-025-5 200 8 0.25 8.46437120437622 0.05 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-025-5 200 8 0.25 8.2537670135498 0.01 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-025-5 200 8 0.25 30.4363639354706 0.001 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-050-5 200 8 0.5 8.15596199035645 0.05 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-050-5 200 8 0.5 7.90187001228333 0.01 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-050-5 200 8 0.5 35.7270760536194 0.001 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-075-5 200 8 0.75 7.94114112854004 0.05 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-075-5 200 8 0.75 8.91250205039978 0.01 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-075-5 200 8 0.75 93.0158429145813 0.001 1 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 1.1568173958737 0 0
weee-200-8-100-5 200 8 1 328.016939163208 0.05 211 1.1568173958737 1.1568173958737 0.951901451306804 0.951901451306804 0.951901451306803 0 0
weee-200-8-100-5 200 8 1 613.575688123703 0.01 237 1.1568173958737 1.1568173958737 0.92420013849815 0.92420013849815 0.924200138498151 0 0
weee-200-8-100-5 200 8 1 610.26647901535 0.001 246 1.1568173958737 1.1568173958737 0.912354753042916 0.912354753042916 0.912354753042916 0 0
weee-300-5-025-5 300 5 0.25 8.66912698745728 0.05 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-025-5 300 5 0.25 8.67969799041748 0.01 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-025-5 300 5 0.25 8.83931112289429 0.001 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-050-5 300 5 0.5 8.7687931060791 0.05 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-050-5 300 5 0.5 8.71135115623474 0.01 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-050-5 300 5 0.5 8.66618180274963 0.001 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-075-5 300 5 0.75 8.55561995506287 0.05 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-075-5 300 5 0.75 7.97546792030334 0.01 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-075-5 300 5 0.75 8.30051302909851 0.001 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-100-5 300 5 1 8.19171786308289 0.05 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-100-5 300 5 1 8.15870714187622 0.01 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-5-100-5 300 5 1 8.10801100730896 0.001 1 0.427295759164539 0.427295759164539 0.427295759164539 0.427295759164539 0.42729575916454 0 0
weee-300-7-025-5 300 7 0.25 8.47814607620239 0.05 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-025-5 300 7 0.25 8.54400205612183 0.01 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-025-5 300 7 0.25 8.88845610618591 0.001 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-050-5 300 7 0.5 8.43612194061279 0.05 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-050-5 300 7 0.5 8.66614103317261 0.01 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-050-5 300 7 0.5 15.7023220062256 0.001 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-075-5 300 7 0.75 8.70299196243286 0.05 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-075-5 300 7 0.75 8.64238905906677 0.01 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-075-5 300 7 0.75 10.5700221061707 0.001 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-100-5 300 7 1 8.49017000198364 0.05 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
weee-300-7-100-5 300 7 1 8.70517992973328 0.01 1 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0.739248672724544 0 0
