            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal   ubRbTime  ubRbIterToBest      ubrbTtb   ubRbAvgCons  ubRbMinCons  ubRbAvg    ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-2000-35-100-3          weee  2000  35  1998996     1         5     1  0.001   ubrb        ub    1    11.5653       NA             NA      NA          NA          NA      NA   NA       NA   11.56527            2405      2.32634  103093.14950        62486  0.00000   62486   1.03687       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-100-1          weee  3200  53  5118359     1        42     1  0.001   ubrb        ub    1    67.6556       NA             NA      NA          NA          NA      NA   NA       NA   67.65554            3311       2.4766  258410.07781       177359  0.00000  177359   1.10180       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-010-5         study   800  17       54   0.1    319547     1  0.001   ubrb        ub    1   0.531097       NA             NA      NA          NA          NA      NA   NA       NA    0.53104             809   0.00597144      23.62625           22  0.00000      22  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-010-7         study   800  17       57   0.1    319544     1  0.001   ubrb        ub    1   0.528715       NA             NA      NA          NA          NA      NA   NA       NA    0.52866             862    0.0403103      23.67875           22  0.00000      22  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-075-4          weee  3200  53  5118361  0.75        40     1  0.001   ubrb        ub    1    68.8643       NA             NA      NA          NA          NA      NA   NA       NA   68.86427            3426      4.81155  258784.29562       184337  0.00000  184337   1.12132       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-010-5         study  3600  59       60   0.1   6478141     1  0.001   ubrb        ub    1    79.6276       NA             NA      NA          NA          NA      NA   NA       NA   79.62759            3636     0.803571      27.52722           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-9         study  2800  47       59   0.1   3918542     1  0.001   ubrb        ub    1    33.2667       NA             NA      NA          NA          NA      NA   NA       NA   33.26661            2909      1.29498      27.56179           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-8          weee  1600  29  1279196     1         5     1  0.001   ubrb        ub    1    5.14479       NA             NA      NA          NA          NA      NA   NA       NA    5.14473            1602   0.00643115   64529.81500        39314  0.00000   39314   1.03645       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-2          weee  3600  59  6478145  0.25        56     1  0.001   ubrb        ub    1     108.62       NA             NA      NA          NA          NA      NA   NA       NA  108.61995            6314      81.5066  325825.47028       219863  0.00000  219863   1.09090       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-2400-41-100-10          weee  2400  41  2878788     1        13     1  0.001   ubrb        ub    1    23.1401       NA             NA      NA          NA          NA      NA   NA       NA   23.14009            2613       2.0307  146355.33833       105638  0.00000  105638   1.13326       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-100-9          weee  3200  53  5118362     1        39     1  0.001   ubrb        ub    1    69.0113       NA             NA      NA          NA          NA      NA   NA       NA   69.01125            3260      1.32552  254856.14594       194582  0.00000  194582   1.15850       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-2          weee  2400  41  2878782  0.25        19     1  0.001   ubrb        ub    1     22.675       NA             NA      NA          NA          NA      NA   NA       NA   22.67499            2567      1.61441  145512.59500       101478  0.00000  101478   1.11389       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
