            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau        time   ubiTime  ubiIterToBest       ubiTtb    ubiAvgCons  ubiMinCons        ubiAvg     ubi   ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-2800-47-050-4          weee  2800  47  3918573   0.5        28     1  0.001    ubi        ub    1     5.23472   5.23467            161     0.289459  236230.47357      147344  204341.48179  141426   1.12771        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-400-11-000-7         study   400  11       50     0     79751     1  0.001    ubi        ub    1  0.00989806   0.00985            289   0.00712037      28.99750          23      26.01250      20  36.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-100-6          weee  2000  35  1998994     1         7     1  0.001    ubi        ub    1     1.76607   1.76602            650     0.586193  123090.42650       63912  105044.63600   62788   1.04890        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-100-9          weee  2000  35  1998992     1         9     1  0.001    ubi        ub    1     1.82793   1.82788             16    0.0165041  123736.42450       72225  104449.93450   65324   1.07328        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-025-2          weee  2800  47  3918567  0.25        34     1  0.001    ubi        ub    1     5.46152   5.46147            167     0.315016  235545.67607      146644  203380.53286  140403   1.12016        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-8          weee   400  11    79801  0.25         0     1  0.001    ubi        ub    1    0.017963   0.01791             88   0.00403199    6659.57750        1904    4974.65500    1831   0.89616        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-4000-65-025-10          weee  4000  65  7997920  0.25        81     1  0.001    ubi        ub    1     19.8719  19.87182           2382      11.8795  476701.76800      267077  415603.38175  254456   1.05263        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-075-7          weee  2000  35  1998995  0.75         6     1  0.001    ubi        ub    1     1.87937   1.87932            267     0.245824  121209.13150       71803  102580.82000   58792   1.01506        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-075-2          weee   800  17   319601  0.75         0     1  0.001    ubi        ub    1    0.124542   0.12449              9   0.00190834   22797.78125       10458   17834.66250   10067   1.04106        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-075-8          weee  1600  29  1279196  0.75         5     1  0.001    ubi        ub    1    0.883793   0.88374              2  0.000866072   79867.89125       43525   67089.76688   39314   1.03645        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
